Year,Month,Period,Age Group,Sex,COVID-19 Deaths,Pneumonia Deaths,Pneumonia and COVID-19 Deaths,Influenza Deaths,"Pneumonia, Influenza, or COVID-19 Deaths",Total Deaths,State
2020,7,7/1/2020,85 years and over,Male,0,10,0,0,10,129,Hawaii
2020,7,7/1/2020,85 years and over,Female,0,11,0,0,14,209,Hawaii
2020,7,7/1/2020,85 years and over,Male,26,15,13,0,28,173,Idaho
2020,7,7/1/2020,85 years and over,Female,18,11,0,0,25,225,Idaho
2020,7,7/1/2020,85 years and over,Male,49,66,19,0,96,"1,033",Illinois
2020,7,7/1/2020,85 years and over,Female,94,101,28,0,167,"1,727",Illinois
2020,7,7/1/2020,85 years and over,Male,45,58,20,0,83,627,Indiana
2020,7,7/1/2020,85 years and over,Female,75,64,19,0,120,935,Indiana
2020,7,7/1/2020,85 years and over,Male,32,27,0,0,50,368,Iowa
2020,7,7/1/2020,85 years and over,Female,36,29,0,0,57,571,Iowa
2020,7,7/1/2020,85 years and over,Male,15,20,0,0,30,275,Kansas
2020,7,7/1/2020,85 years and over,Female,16,15,0,0,28,437,Kansas
2020,7,7/1/2020,85 years and over,Male,13,29,0,0,39,370,Kentucky
2020,7,7/1/2020,85 years and over,Female,46,49,11,0,84,680,Kentucky
2020,7,7/1/2020,85 years and over,Male,92,65,44,0,113,475,Louisiana
2020,7,7/1/2020,85 years and over,Female,106,67,48,0,125,728,Louisiana
2020,7,7/1/2020,85 years and over,Male,0,14,0,0,16,151,Maine
2020,7,7/1/2020,85 years and over,Female,0,0,0,0,17,230,Maine
2020,7,7/1/2020,85 years and over,Male,26,40,0,0,59,495,Maryland
2020,7,7/1/2020,85 years and over,Female,68,53,20,0,101,800,Maryland
2020,7,7/1/2020,85 years and over,Male,38,43,0,0,72,605,Massachusetts
2020,7,7/1/2020,85 years and over,Female,68,51,14,0,105,"1,012",Massachusetts
2020,7,7/1/2020,85 years and over,Male,24,46,0,0,64,936,Michigan
2020,7,7/1/2020,85 years and over,Female,35,52,0,0,81,"1,475",Michigan
2020,7,7/1/2020,85 years and over,Male,12,36,0,0,46,504,Minnesota
2020,7,7/1/2020,85 years and over,Female,46,34,0,0,76,783,Minnesota
2020,7,7/1/2020,85 years and over,Male,63,54,29,0,88,307,Mississippi
2020,7,7/1/2020,85 years and over,Female,87,56,35,0,108,518,Mississippi
2020,7,7/1/2020,85 years and over,Male,32,40,0,0,63,630,Missouri
2020,7,7/1/2020,85 years and over,Female,60,46,12,0,94,975,Missouri
2020,7,7/1/2020,85 years and over,Male,0,0,0,0,0,112,Montana
2020,7,7/1/2020,85 years and over,Female,13,0,0,0,17,147,Montana
2020,7,7/1/2020,85 years and over,Male,0,23,0,0,26,177,Nebraska
2020,7,7/1/2020,85 years and over,Female,0,17,0,0,23,301,Nebraska
2020,7,7/1/2020,85 years and over,Male,39,42,29,0,52,249,Nevada
2020,7,7/1/2020,85 years and over,Female,31,32,21,0,42,312,Nevada
2020,7,7/1/2020,85 years and over,Male,0,0,0,0,0,149,New Hampshire
2020,7,7/1/2020,85 years and over,Female,14,0,0,0,20,236,New Hampshire
2020,7,7/1/2020,85 years and over,Male,35,48,10,0,73,733,New Jersey
2020,7,7/1/2020,85 years and over,Female,62,56,16,0,102,"1,251",New Jersey
2020,7,7/1/2020,85 years and over,Male,13,15,0,0,24,202,New Mexico
2020,7,7/1/2020,85 years and over,Female,19,14,0,0,26,277,New Mexico
2020,7,7/1/2020,85 years and over,Male,32,110,10,0,132,"1,037",New York
2020,7,7/1/2020,85 years and over,Female,69,128,20,0,177,"1,708",New York
2020,7,7/1/2020,85 years and over,Male,22,40,0,0,59,441,New York City
2020,7,7/1/2020,85 years and over,Female,20,58,0,0,69,809,New York City
2020,7,7/1/2020,85 years and over,Male,64,67,26,0,105,839,North Carolina
2020,7,7/1/2020,85 years and over,Female,119,97,36,0,180,"1,477",North Carolina
2020,7,7/1/2020,85 years and over,Male,0,0,0,0,0,71,North Dakota
2020,7,7/1/2020,85 years and over,Female,0,10,0,0,17,124,North Dakota
2020,7,7/1/2020,85 years and over,Male,73,94,27,0,140,"1,241",Ohio
2020,7,7/1/2020,85 years and over,Female,155,100,60,0,195,"1,957",Ohio
2020,7,7/1/2020,85 years and over,Male,26,46,12,0,60,373,Oklahoma
2020,7,7/1/2020,85 years and over,Female,24,28,0,0,43,532,Oklahoma
2020,7,7/1/2020,85 years and over,Male,18,25,0,0,35,394,Oregon
2020,7,7/1/2020,85 years and over,Female,20,19,0,0,37,579,Oregon
2020,7,7/1/2020,85 years and over,Male,65,95,26,0,134,"1,349",Pennsylvania
2020,7,7/1/2020,85 years and over,Female,139,108,27,0,220,"2,395",Pennsylvania
2020,7,7/1/2020,85 years and over,Male,0,0,0,0,14,115,Rhode Island
2020,7,7/1/2020,85 years and over,Female,0,0,0,0,12,155,Rhode Island
2020,7,7/1/2020,85 years and over,Male,127,77,50,0,154,532,South Carolina
2020,7,7/1/2020,85 years and over,Female,160,93,65,0,188,917,South Carolina
2020,7,7/1/2020,85 years and over,Male,0,0,0,0,11,81,South Dakota
2020,7,7/1/2020,85 years and over,Female,10,0,0,0,12,108,South Dakota
2020,7,7/1/2020,85 years and over,Male,68,82,38,0,112,633,Tennessee
2020,7,7/1/2020,85 years and over,Female,56,82,29,0,109,"1,022",Tennessee
2020,7,7/1/2020,85 years and over,Male,669,474,354,0,789,"2,599",Texas
2020,7,7/1/2020,85 years and over,Female,773,500,365,0,908,"3,806",Texas
2020,7,7/1/2020,85 years and over,Male,17,15,0,0,28,251,Utah
2020,7,7/1/2020,85 years and over,Female,17,10,0,0,23,322,Utah
2020,7,7/1/2020,85 years and over,Male,0,0,0,0,0,66,Vermont
2020,7,7/1/2020,85 years and over,Female,0,0,0,0,0,86,Vermont
2020,7,7/1/2020,85 years and over,Male,43,48,16,0,75,701,Virginia
2020,7,7/1/2020,85 years and over,Female,75,53,21,0,107,"1,106",Virginia
2020,7,7/1/2020,85 years and over,Male,51,51,23,0,80,593,Washington
2020,7,7/1/2020,85 years and over,Female,48,50,14,0,84,959,Washington
2020,7,7/1/2020,85 years and over,Male,0,17,0,0,18,169,West Virginia
2020,7,7/1/2020,85 years and over,Female,0,19,0,0,25,318,West Virginia
2020,7,7/1/2020,85 years and over,Male,26,36,0,0,56,604,Wisconsin
2020,7,7/1/2020,85 years and over,Female,20,32,0,0,47,912,Wisconsin
2020,7,7/1/2020,85 years and over,Male,0,0,0,0,0,46,Wyoming
2020,7,7/1/2020,85 years and over,Female,0,0,0,0,0,57,Wyoming
2020,7,7/1/2020,85 years and over,Male,11,42,0,0,47,327,Puerto Rico
2020,7,7/1/2020,85 years and over,Female,0,46,0,0,50,516,Puerto Rico
2021,7,7/1/2021,0-17 years,Male,11,34,1,1,45,"1,847",United States
2021,7,7/1/2021,0-17 years,Female,11,27,3,0,35,"1,280",United States
2021,7,7/1/2021,0-17 years,Male,0,0,0,0,0,47,Alabama
2021,7,7/1/2021,0-17 years,Female,0,0,0,0,0,31,Alabama
2021,7,7/1/2021,0-17 years,Male,0,0,0,0,0,0,Alaska
2021,7,7/1/2021,0-17 years,Female,0,0,0,0,0,0,Alaska
2021,7,7/1/2021,0-17 years,Male,0,0,0,0,0,50,Arizona
2021,7,7/1/2021,0-17 years,Female,0,0,0,0,0,31,Arizona
2021,7,7/1/2021,0-17 years,Male,0,0,0,0,0,22,Arkansas
2021,7,7/1/2021,0-17 years,Female,0,0,0,0,0,11,Arkansas
2021,7,7/1/2021,0-17 years,Male,0,0,0,0,0,164,California
2021,7,7/1/2021,0-17 years,Female,0,0,0,0,0,103,California
2021,7,7/1/2021,0-17 years,Male,0,0,0,0,0,32,Colorado
2021,7,7/1/2021,0-17 years,Female,0,0,0,0,0,21,Colorado
2021,7,7/1/2021,0-17 years,Male,0,0,0,0,0,12,Connecticut
2021,7,7/1/2021,0-17 years,Female,0,0,0,0,0,0,Connecticut
2021,7,7/1/2021,0-17 years,Male,0,0,0,0,0,0,Delaware
2021,7,7/1/2021,0-17 years,Female,0,0,0,0,0,0,Delaware
2021,7,7/1/2021,0-17 years,Male,0,0,0,0,0,12,District of Columbia
2021,7,7/1/2021,0-17 years,Female,0,0,0,0,0,13,District of Columbia
2021,7,7/1/2021,0-17 years,Male,0,0,0,0,0,133,Florida
2021,7,7/1/2021,0-17 years,Female,0,0,0,0,0,84,Florida
2021,7,7/1/2021,0-17 years,Male,0,0,0,0,0,65,Georgia
2021,7,7/1/2021,0-17 years,Female,0,0,0,0,0,45,Georgia
2021,7,7/1/2021,0-17 years,Male,0,0,0,0,0,0,Hawaii
2021,7,7/1/2021,0-17 years,Female,0,0,0,0,0,0,Hawaii
2021,7,7/1/2021,0-17 years,Male,0,0,0,0,0,0,Idaho
2021,7,7/1/2021,0-17 years,Female,0,0,0,0,0,10,Idaho
2021,7,7/1/2021,0-17 years,Male,0,0,0,0,0,71,Illinois
2021,7,7/1/2021,0-17 years,Female,0,0,0,0,0,41,Illinois
2021,7,7/1/2021,0-17 years,Male,0,0,0,0,0,44,Indiana
2021,7,7/1/2021,0-17 years,Female,0,0,0,0,0,33,Indiana
2021,7,7/1/2021,0-17 years,Male,0,0,0,0,0,17,Iowa
2021,7,7/1/2021,0-17 years,Female,0,0,0,0,0,0,Iowa
2021,7,7/1/2021,0-17 years,Male,0,0,0,0,0,15,Kansas
2021,7,7/1/2021,0-17 years,Female,0,0,0,0,0,0,Kansas
2021,7,7/1/2021,0-17 years,Male,0,0,0,0,0,25,Kentucky
2021,7,7/1/2021,0-17 years,Female,0,0,0,0,0,21,Kentucky
2021,7,7/1/2021,0-17 years,Male,0,0,0,0,0,52,Louisiana
2021,7,7/1/2021,0-17 years,Female,0,0,0,0,0,28,Louisiana
2021,7,7/1/2021,0-17 years,Male,0,0,0,0,0,0,Maine
2021,7,7/1/2021,0-17 years,Female,0,0,0,0,0,0,Maine
2021,7,7/1/2021,0-17 years,Male,0,0,0,0,0,23,Maryland
2021,7,7/1/2021,0-17 years,Female,0,0,0,0,0,27,Maryland
2021,7,7/1/2021,0-17 years,Male,0,0,0,0,0,26,Massachusetts
2021,7,7/1/2021,0-17 years,Female,0,0,0,0,0,19,Massachusetts
2021,7,7/1/2021,0-17 years,Male,0,0,0,0,0,72,Michigan
2021,7,7/1/2021,0-17 years,Female,0,0,0,0,0,46,Michigan
2021,7,7/1/2021,0-17 years,Male,0,0,0,0,0,29,Minnesota
2021,7,7/1/2021,0-17 years,Female,0,0,0,0,0,23,Minnesota
2021,7,7/1/2021,0-17 years,Male,0,0,0,0,0,32,Mississippi
2021,7,7/1/2021,0-17 years,Female,0,0,0,0,0,16,Mississippi
2021,7,7/1/2021,0-17 years,Male,0,0,0,0,0,58,Missouri
2021,7,7/1/2021,0-17 years,Female,0,0,0,0,0,33,Missouri
2021,7,7/1/2021,0-17 years,Male,0,0,0,0,0,0,Montana
2021,7,7/1/2021,0-17 years,Female,0,0,0,0,0,0,Montana
2021,7,7/1/2021,0-17 years,Male,0,0,0,0,0,11,Nebraska
2021,7,7/1/2021,0-17 years,Female,0,0,0,0,0,0,Nebraska
2021,7,7/1/2021,0-17 years,Male,0,0,0,0,0,12,Nevada
2021,7,7/1/2021,0-17 years,Female,0,0,0,0,0,0,Nevada
2021,7,7/1/2021,0-17 years,Male,0,0,0,0,0,10,New Hampshire
2021,7,7/1/2021,0-17 years,Female,0,0,0,0,0,0,New Hampshire
2021,7,7/1/2021,0-17 years,Male,0,0,0,0,0,21,New Jersey
2021,7,7/1/2021,0-17 years,Female,0,0,0,0,0,21,New Jersey
2021,7,7/1/2021,0-17 years,Male,0,0,0,0,0,16,New Mexico
2021,7,7/1/2021,0-17 years,Female,0,0,0,0,0,12,New Mexico
2021,7,7/1/2021,0-17 years,Male,0,0,0,0,0,49,New York
2021,7,7/1/2021,0-17 years,Female,0,0,0,0,0,24,New York
2021,7,7/1/2021,0-17 years,Male,0,0,0,0,0,35,New York City
2021,7,7/1/2021,0-17 years,Female,0,0,0,0,0,27,New York City
2021,7,7/1/2021,0-17 years,Male,0,0,0,0,0,61,North Carolina
2021,7,7/1/2021,0-17 years,Female,0,0,0,0,0,54,North Carolina
2021,7,7/1/2021,0-17 years,Male,0,0,0,0,0,0,North Dakota
2021,7,7/1/2021,0-17 years,Female,0,0,0,0,0,0,North Dakota
2021,7,7/1/2021,0-17 years,Male,0,0,0,0,0,71,Ohio
2021,7,7/1/2021,0-17 years,Female,0,0,0,0,0,66,Ohio
2021,7,7/1/2021,0-17 years,Male,0,0,0,0,0,21,Oklahoma
2021,7,7/1/2021,0-17 years,Female,0,0,0,0,0,21,Oklahoma
2021,7,7/1/2021,0-17 years,Male,0,0,0,0,0,11,Oregon
2021,7,7/1/2021,0-17 years,Female,0,0,0,0,0,15,Oregon
2021,7,7/1/2021,0-17 years,Male,0,0,0,0,0,76,Pennsylvania
2021,7,7/1/2021,0-17 years,Female,0,0,0,0,0,46,Pennsylvania
2021,7,7/1/2021,0-17 years,Male,0,0,0,0,0,0,Rhode Island
2021,7,7/1/2021,0-17 years,Female,0,0,0,0,0,0,Rhode Island
2021,7,7/1/2021,0-17 years,Male,0,0,0,0,0,40,South Carolina
2021,7,7/1/2021,0-17 years,Female,0,0,0,0,0,22,South Carolina
2021,7,7/1/2021,0-17 years,Male,0,0,0,0,0,0,South Dakota
2021,7,7/1/2021,0-17 years,Female,0,0,0,0,0,0,South Dakota
2021,7,7/1/2021,0-17 years,Male,0,0,0,0,0,44,Tennessee
2021,7,7/1/2021,0-17 years,Female,0,0,0,0,0,33,Tennessee
2021,7,7/1/2021,0-17 years,Male,0,0,0,0,0,172,Texas
2021,7,7/1/2021,0-17 years,Female,0,0,0,0,0,136,Texas
2021,7,7/1/2021,0-17 years,Male,0,0,0,0,0,25,Utah
2021,7,7/1/2021,0-17 years,Female,0,0,0,0,0,15,Utah
2021,7,7/1/2021,0-17 years,Male,0,0,0,0,0,0,Vermont
2021,7,7/1/2021,0-17 years,Female,0,0,0,0,0,0,Vermont
2021,7,7/1/2021,0-17 years,Male,0,0,0,0,0,47,Virginia
2021,7,7/1/2021,0-17 years,Female,0,0,0,0,0,36,Virginia
2021,7,7/1/2021,0-17 years,Male,0,0,0,0,0,38,Washington
2021,7,7/1/2021,0-17 years,Female,0,0,0,0,0,19,Washington
2021,7,7/1/2021,0-17 years,Male,0,0,0,0,0,0,West Virginia
2021,7,7/1/2021,0-17 years,Female,0,0,0,0,0,0,West Virginia
2021,7,7/1/2021,0-17 years,Male,0,0,0,0,0,20,Wisconsin
2021,7,7/1/2021,0-17 years,Female,0,0,0,0,0,21,Wisconsin
2021,7,7/1/2021,0-17 years,Male,0,0,0,0,0,0,Wyoming
2021,7,7/1/2021,0-17 years,Female,0,0,0,0,0,0,Wyoming
2021,7,7/1/2021,0-17 years,Male,0,0,0,0,0,23,Puerto Rico
2021,7,7/1/2021,0-17 years,Female,0,0,0,0,0,0,Puerto Rico
2021,7,7/1/2021,18-29 years,Male,116,113,57,0,172,"4,268",United States
2021,7,7/1/2021,18-29 years,Female,61,56,25,0,92,"1,556",United States
2021,7,7/1/2021,18-29 years,Male,0,0,0,0,0,80,Alabama
2021,7,7/1/2021,18-29 years,Female,0,0,0,0,0,34,Alabama
2021,7,7/1/2021,18-29 years,Male,0,0,0,0,0,18,Alaska
2021,7,7/1/2021,18-29 years,Female,0,0,0,0,0,0,Alaska
2021,7,7/1/2021,18-29 years,Male,0,0,0,0,0,133,Arizona
2021,7,7/1/2021,18-29 years,Female,0,0,0,0,0,42,Arizona
2021,7,7/1/2021,18-29 years,Male,0,0,0,0,0,50,Arkansas
2021,7,7/1/2021,18-29 years,Female,0,0,0,0,0,13,Arkansas
2021,7,7/1/2021,18-29 years,Male,12,12,0,0,17,472,California
2021,7,7/1/2021,18-29 years,Female,0,0,0,0,0,141,California
2021,7,7/1/2021,18-29 years,Male,0,0,0,0,0,71,Colorado
2021,7,7/1/2021,18-29 years,Female,0,0,0,0,0,31,Colorado
2021,7,7/1/2021,18-29 years,Male,0,0,0,0,0,43,Connecticut
2021,7,7/1/2021,18-29 years,Female,0,0,0,0,0,12,Connecticut
2021,7,7/1/2021,18-29 years,Male,0,0,0,0,0,17,Delaware
2021,7,7/1/2021,18-29 years,Female,0,0,0,0,0,0,Delaware
2021,7,7/1/2021,18-29 years,Male,0,0,0,0,0,20,District of Columbia
2021,7,7/1/2021,18-29 years,Female,0,0,0,0,0,0,District of Columbia
2021,7,7/1/2021,18-29 years,Male,25,24,17,0,32,291,Florida
2021,7,7/1/2021,18-29 years,Female,11,0,0,0,15,121,Florida
2021,7,7/1/2021,18-29 years,Male,0,0,0,0,0,153,Georgia
2021,7,7/1/2021,18-29 years,Female,0,0,0,0,0,58,Georgia
2021,7,7/1/2021,18-29 years,Male,0,0,0,0,0,13,Hawaii
2021,7,7/1/2021,18-29 years,Female,0,0,0,0,0,0,Hawaii
2021,7,7/1/2021,18-29 years,Male,0,0,0,0,0,28,Idaho
2021,7,7/1/2021,18-29 years,Female,0,0,0,0,0,0,Idaho
2021,7,7/1/2021,18-29 years,Male,0,0,0,0,0,179,Illinois
2021,7,7/1/2021,18-29 years,Female,0,0,0,0,0,57,Illinois
2021,7,7/1/2021,18-29 years,Male,0,0,0,0,0,128,Indiana
2021,7,7/1/2021,18-29 years,Female,0,0,0,0,0,26,Indiana
2021,7,7/1/2021,18-29 years,Male,0,0,0,0,0,26,Iowa
2021,7,7/1/2021,18-29 years,Female,0,0,0,0,0,10,Iowa
2021,7,7/1/2021,18-29 years,Male,0,0,0,0,0,39,Kansas
2021,7,7/1/2021,18-29 years,Female,0,0,0,0,0,21,Kansas
2021,7,7/1/2021,18-29 years,Male,0,0,0,0,0,68,Kentucky
2021,7,7/1/2021,18-29 years,Female,0,0,0,0,0,27,Kentucky
2021,7,7/1/2021,18-29 years,Male,0,0,0,0,0,93,Louisiana
2021,7,7/1/2021,18-29 years,Female,0,0,0,0,0,32,Louisiana
2021,7,7/1/2021,18-29 years,Male,0,0,0,0,0,12,Maine
2021,7,7/1/2021,18-29 years,Female,0,0,0,0,0,0,Maine
2021,7,7/1/2021,18-29 years,Male,0,0,0,0,0,88,Maryland
2021,7,7/1/2021,18-29 years,Female,0,0,0,0,0,23,Maryland
2021,7,7/1/2021,18-29 years,Male,0,0,0,0,0,45,Massachusetts
2021,7,7/1/2021,18-29 years,Female,0,0,0,0,0,14,Massachusetts
2021,7,7/1/2021,18-29 years,Male,0,0,0,0,0,124,Michigan
2021,7,7/1/2021,18-29 years,Female,0,0,0,0,0,38,Michigan
2021,7,7/1/2021,18-29 years,Male,0,0,0,0,0,57,Minnesota
2021,7,7/1/2021,18-29 years,Female,0,0,0,0,0,15,Minnesota
2021,7,7/1/2021,18-29 years,Male,0,0,0,0,0,60,Mississippi
2021,7,7/1/2021,18-29 years,Female,0,0,0,0,0,28,Mississippi
2021,7,7/1/2021,18-29 years,Male,0,0,0,0,0,100,Missouri
2021,7,7/1/2021,18-29 years,Female,0,0,0,0,0,34,Missouri
2021,7,7/1/2021,18-29 years,Male,0,0,0,0,0,0,Montana
2021,7,7/1/2021,18-29 years,Female,0,0,0,0,0,0,Montana
2021,7,7/1/2021,18-29 years,Male,0,0,0,0,0,13,Nebraska
2021,7,7/1/2021,18-29 years,Female,0,0,0,0,0,0,Nebraska
2021,7,7/1/2021,18-29 years,Male,0,0,0,0,0,43,Nevada
2021,7,7/1/2021,18-29 years,Female,0,0,0,0,0,18,Nevada
2021,7,7/1/2021,18-29 years,Male,0,0,0,0,0,0,New Hampshire
2021,7,7/1/2021,18-29 years,Female,0,0,0,0,0,0,New Hampshire
2021,7,7/1/2021,18-29 years,Male,0,0,0,0,0,65,New Jersey
2021,7,7/1/2021,18-29 years,Female,0,0,0,0,0,25,New Jersey
2021,7,7/1/2021,18-29 years,Male,0,0,0,0,0,46,New Mexico
2021,7,7/1/2021,18-29 years,Female,0,0,0,0,0,20,New Mexico
2021,7,7/1/2021,18-29 years,Male,0,0,0,0,0,82,New York
2021,7,7/1/2021,18-29 years,Female,0,0,0,0,0,37,New York
2021,7,7/1/2021,18-29 years,Male,0,0,0,0,0,63,New York City
2021,7,7/1/2021,18-29 years,Female,0,0,0,0,0,24,New York City
2021,7,7/1/2021,18-29 years,Male,0,0,0,0,0,158,North Carolina
2021,7,7/1/2021,18-29 years,Female,0,0,0,0,0,70,North Carolina
2021,7,7/1/2021,18-29 years,Male,0,0,0,0,0,11,North Dakota
2021,7,7/1/2021,18-29 years,Female,0,0,0,0,0,0,North Dakota
2021,7,7/1/2021,18-29 years,Male,0,0,0,0,0,144,Ohio
2021,7,7/1/2021,18-29 years,Female,0,0,0,0,0,62,Ohio
2021,7,7/1/2021,18-29 years,Male,0,0,0,0,0,64,Oklahoma
2021,7,7/1/2021,18-29 years,Female,0,0,0,0,0,13,Oklahoma
2021,7,7/1/2021,18-29 years,Male,0,0,0,0,0,48,Oregon
2021,7,7/1/2021,18-29 years,Female,0,0,0,0,0,12,Oregon
2021,7,7/1/2021,18-29 years,Male,0,0,0,0,0,179,Pennsylvania
2021,7,7/1/2021,18-29 years,Female,0,0,0,0,0,61,Pennsylvania
2021,7,7/1/2021,18-29 years,Male,0,0,0,0,0,15,Rhode Island
2021,7,7/1/2021,18-29 years,Female,0,0,0,0,0,0,Rhode Island
2021,7,7/1/2021,18-29 years,Male,0,0,0,0,0,91,South Carolina
2021,7,7/1/2021,18-29 years,Female,0,0,0,0,0,46,South Carolina
2021,7,7/1/2021,18-29 years,Male,0,0,0,0,0,10,South Dakota
2021,7,7/1/2021,18-29 years,Female,0,0,0,0,0,0,South Dakota
2021,7,7/1/2021,18-29 years,Male,0,0,0,0,0,110,Tennessee
2021,7,7/1/2021,18-29 years,Female,0,0,0,0,0,58,Tennessee
2021,7,7/1/2021,18-29 years,Male,16,13,10,0,19,371,Texas
2021,7,7/1/2021,18-29 years,Female,13,0,0,0,15,141,Texas
2021,7,7/1/2021,18-29 years,Male,0,0,0,0,0,43,Utah
2021,7,7/1/2021,18-29 years,Female,0,0,0,0,0,10,Utah
2021,7,7/1/2021,18-29 years,Male,0,0,0,0,0,0,Vermont
2021,7,7/1/2021,18-29 years,Female,0,0,0,0,0,0,Vermont
2021,7,7/1/2021,18-29 years,Male,0,0,0,0,0,100,Virginia
2021,7,7/1/2021,18-29 years,Female,0,0,0,0,0,39,Virginia
2021,7,7/1/2021,18-29 years,Male,0,0,0,0,0,91,Washington
2021,7,7/1/2021,18-29 years,Female,0,0,0,0,0,31,Washington
2021,7,7/1/2021,18-29 years,Male,0,0,0,0,0,18,West Virginia
2021,7,7/1/2021,18-29 years,Female,0,0,0,0,0,0,West Virginia
2021,7,7/1/2021,18-29 years,Male,0,0,0,0,0,68,Wisconsin
2021,7,7/1/2021,18-29 years,Female,0,0,0,0,0,32,Wisconsin
2021,7,7/1/2021,18-29 years,Male,0,0,0,0,0,0,Wyoming
2021,7,7/1/2021,18-29 years,Female,0,0,0,0,0,0,Wyoming
2021,7,7/1/2021,18-29 years,Male,0,0,0,0,0,44,Puerto Rico
2021,7,7/1/2021,18-29 years,Female,0,0,0,0,0,14,Puerto Rico
2021,7,7/1/2021,30-39 years,Male,250,247,127,0,370,"5,801",United States
2021,7,7/1/2021,30-39 years,Female,154,170,80,0,244,"2,706",United States
2021,7,7/1/2021,30-39 years,Male,0,0,0,0,0,86,Alabama
2021,7,7/1/2021,30-39 years,Female,0,0,0,0,0,50,Alabama
2021,7,7/1/2021,30-39 years,Male,0,0,0,0,0,15,Alaska
2021,7,7/1/2021,30-39 years,Female,0,0,0,0,0,13,Alaska
2021,7,7/1/2021,30-39 years,Male,10,10,0,0,16,188,Arizona
2021,7,7/1/2021,30-39 years,Female,0,0,0,0,11,74,Arizona
2021,7,7/1/2021,30-39 years,Male,0,0,0,0,0,66,Arkansas
2021,7,7/1/2021,30-39 years,Female,0,0,0,0,0,32,Arkansas
2021,7,7/1/2021,30-39 years,Male,31,35,18,0,48,619,California
2021,7,7/1/2021,30-39 years,Female,0,11,0,0,16,241,California
2021,7,7/1/2021,30-39 years,Male,0,0,0,0,0,105,Colorado
2021,7,7/1/2021,30-39 years,Female,0,0,0,0,0,36,Colorado
2021,7,7/1/2021,30-39 years,Male,0,0,0,0,0,61,Connecticut
2021,7,7/1/2021,30-39 years,Female,0,0,0,0,0,21,Connecticut
2021,7,7/1/2021,30-39 years,Male,0,0,0,0,0,16,Delaware
2021,7,7/1/2021,30-39 years,Female,0,0,0,0,0,0,Delaware
2021,7,7/1/2021,30-39 years,Male,0,0,0,0,0,22,District of Columbia
2021,7,7/1/2021,30-39 years,Female,0,0,0,0,0,10,District of Columbia
2021,7,7/1/2021,30-39 years,Male,47,37,26,0,58,411,Florida
2021,7,7/1/2021,30-39 years,Female,21,21,13,0,29,227,Florida
2021,7,7/1/2021,30-39 years,Male,0,0,0,0,0,163,Georgia
2021,7,7/1/2021,30-39 years,Female,0,0,0,0,0,116,Georgia
2021,7,7/1/2021,30-39 years,Male,0,0,0,0,0,21,Hawaii
2021,7,7/1/2021,30-39 years,Female,0,0,0,0,0,0,Hawaii
2021,7,7/1/2021,30-39 years,Male,0,0,0,0,0,28,Idaho
2021,7,7/1/2021,30-39 years,Female,0,0,0,0,0,15,Idaho
2021,7,7/1/2021,30-39 years,Male,0,0,0,0,0,204,Illinois
2021,7,7/1/2021,30-39 years,Female,0,0,0,0,0,88,Illinois
2021,7,7/1/2021,30-39 years,Male,0,0,0,0,0,135,Indiana
2021,7,7/1/2021,30-39 years,Female,0,0,0,0,0,52,Indiana
2021,7,7/1/2021,30-39 years,Male,0,0,0,0,0,30,Iowa
2021,7,7/1/2021,30-39 years,Female,0,0,0,0,0,18,Iowa
2021,7,7/1/2021,30-39 years,Male,0,0,0,0,0,53,Kansas
2021,7,7/1/2021,30-39 years,Female,0,0,0,0,0,18,Kansas
2021,7,7/1/2021,30-39 years,Male,0,0,0,0,0,110,Kentucky
2021,7,7/1/2021,30-39 years,Female,0,0,0,0,0,44,Kentucky
2021,7,7/1/2021,30-39 years,Male,15,0,0,0,16,140,Louisiana
2021,7,7/1/2021,30-39 years,Female,0,0,0,0,10,81,Louisiana
2021,7,7/1/2021,30-39 years,Male,0,0,0,0,0,19,Maine
2021,7,7/1/2021,30-39 years,Female,0,0,0,0,0,12,Maine
2021,7,7/1/2021,30-39 years,Male,0,0,0,0,0,116,Maryland
2021,7,7/1/2021,30-39 years,Female,0,0,0,0,0,40,Maryland
2021,7,7/1/2021,30-39 years,Male,0,0,0,0,0,99,Massachusetts
2021,7,7/1/2021,30-39 years,Female,0,0,0,0,0,53,Massachusetts
2021,7,7/1/2021,30-39 years,Male,0,0,0,0,0,168,Michigan
2021,7,7/1/2021,30-39 years,Female,0,0,0,0,0,68,Michigan
2021,7,7/1/2021,30-39 years,Male,0,0,0,0,0,78,Minnesota
2021,7,7/1/2021,30-39 years,Female,0,0,0,0,0,40,Minnesota
2021,7,7/1/2021,30-39 years,Male,0,0,0,0,12,73,Mississippi
2021,7,7/1/2021,30-39 years,Female,0,0,0,0,0,48,Mississippi
2021,7,7/1/2021,30-39 years,Male,11,0,0,0,11,150,Missouri
2021,7,7/1/2021,30-39 years,Female,10,10,0,0,13,64,Missouri
2021,7,7/1/2021,30-39 years,Male,0,0,0,0,0,17,Montana
2021,7,7/1/2021,30-39 years,Female,0,0,0,0,0,14,Montana
2021,7,7/1/2021,30-39 years,Male,0,0,0,0,0,16,Nebraska
2021,7,7/1/2021,30-39 years,Female,0,0,0,0,0,14,Nebraska
2021,7,7/1/2021,30-39 years,Male,10,11,0,0,13,100,Nevada
2021,7,7/1/2021,30-39 years,Female,0,0,0,0,0,42,Nevada
